event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE34005,"28 May 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Israel)","Settlers (Israel)",5,,,0,50,,275,"Middle East",Palestine,"West Bank",Nablus,,"Al Lubban ash Sharqiyah",32.0701,35.2403,1,"PCHR: Palestinian Centre for Human Rights; PLO Negotiations Affairs Department",Other,"On 28 May 2023, Israeli settlers cut branches of 18 olive trees in Al Lubban ash Sharqiyah village (Nablus, West Bank).",0,"crowd size=no report",1685996362
PSE34034,"28 May 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Israel)","Settlers (Israel); Military Forces of Israel (2022-)",5,"Civilians (Palestine)",,7,57,"Civilian targeting",275,"Middle East",Palestine,"West Bank",Nablus,,"Al Lubban ash Sharqiyah",32.0701,35.2403,2,"Dunia Al Watan; Ma'an News Agency; Palestine News and Information Agency; PLO Negotiations Affairs Department",Other-National,"On 28 May 2023, around 15 Israeli settlers, under the protection of soldiers, closed the main road between Nablus and Ramallah near Al Lubban ash Sharqiyah (Nablus, West Bank) and attacked Palestinians and their vehicles (presumably by stone-throwing).",0,"crowd size=around 15",1685996362
PSE34036,"28 May 2023",2023,1,"Political violence",Battles,"Armed clash","Military Forces of Israel (2022-)",,8,"Unidentified Armed Group (Palestine)",,3,38,,275,"Middle East",Palestine,"West Bank","Ramallah and Al Bireh",,"Al Mughayyir",32.0192,35.3478,2,"Arab 48; Arutz Sheva; Israeli Defense Forces; Jerusalem Post; Ma'an News Agency; Palestine News and Information Agency; PCHR: Palestinian Centre for Human Rights; PLO Negotiations Affairs Department; Quds News Network; Times of Israel; Twitter","Other-New media","On 28 May 2023, Israeli soldiers opened fire at two Palestinians who were placing an explosive device on Alon Road near Al Mughayyir village (Ramallah and Al Bireh, West Bank). They were injured and one of them was arrested.",0,,1685996362
PSE34042,"28 May 2023",2023,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Palestine)",,3,"Military Forces of Israel (2022-)",,8,38,,275,"Middle East",Palestine,"West Bank",Tulkarm,,Bala,32.3332,35.1087,1,"PLO Negotiations Affairs Department; Quds News Network; Twitter","Other-New media","On 28 May 2023, an unidentified Palestinian militant(s) opened fire toward Israeli military forces while withdrawing from Bala village (Tulkarm, West Bank) and soldiers return fire. There were no casualties.",0,,1685996362
PSE34060,"28 May 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Palestine)",,5,"Military Forces of Israel (2022-)",,8,58,,275,"Middle East",Palestine,"West Bank",Hebron,,"Mukhayyam al Arrub",31.623,35.1371,1,"Arab 48; Ma'an News Agency; Palestine News and Information Agency; Quds News Network; Twitter","New media-National","On 28 May 2023, Palestinian rioters clashed with Israeli military forces positioned at the entrance of Mukhayyam al Arrub refugee camp (Hebron, West Bank). Soldiers fired live bullets, stun grenades, and tear gas canisters at rioters. Several persons suffered from tear gas inhalation.",0,"crowd size=no report",1685996362
PSE34063,"28 May 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Palestine)",,5,"Military Forces of Israel (2022-)",,8,58,,275,"Middle East",Palestine,"West Bank",Jenin,,Arrabah,32.4052,35.2019,1,"Arab 48; Dunia Al Watan; Palestine News and Information Agency; Quds News Network; Twitter","New media-National","On 28 May 2023, Palestinian rioters clashed with Israeli soldiers who raided Arrabah village (Jenin, West Bank). Soldiers fired stun grenades and tear gas, and several rioters suffered from tear gas inhalation.",0,"crowd size=no report",1685996362
PSE34068,"28 May 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Palestine)",,5,"Military Forces of Israel (2022-)",,8,58,,275,"Middle East",Palestine,"West Bank",Bethlehem,,Tuqu,31.6365,35.2145,1,"PLO Negotiations Affairs Department",Other,"On 28 May 2023, Palestinian rioters threw stones at Israeli soldiers positioned near the entrance of Tuqu village (Bethlehem, West Bank). Soldiers fired stun grenades and tear gas at rioters.",0,"crowd size=no report",1685996362
ISR15005,"28 May 2023",2023,1,"Political violence","Violence against civilians",Attack,"Katibat Jenin",,3,"Civilians (Israel)",,7,37,"Civilian targeting",376,"Middle East",Israel,HaZafon,Yizreel,"Harod Valley","Gan Ner",32.5311,35.3377,1,"Haaretz; Jerusalem Post; News 0404",National,"On 28 May 2023, gunmen from the Jenin Brigades, or Katibat Jenin, fired toward the Israeli town of Gan Ner (Yizreel, HaZafon), causing property damage to a house.",0,,1686605212
PSE34017,"28 May 2023",2023,1,"Political violence","Violence against civilians",Attack,"Katibat Jenin",,3,"Civilians (Israel)",,7,37,"Civilian targeting",275,"Middle East",Palestine,"West Bank",Jenin,,"Al Jalamah",32.5082,35.3132,1,"Arutz Sheva; Israeli Defense Forces; Jerusalem Post; Joe Truzman; Long War Journal; Ma'an News Agency; Newpress; Quds News Network; Times of Israel; Twitter","Other-New media","On 28 May 2023, Palestinian militants affiliated with the PIJ's Katibat Jenin opened fire toward the Israeli town of Gan Ner inside Israel near Al Jalamah village (Jenin, West Bank), causing damage to a house. There were no casualties.",0,,1687819906
PSE34018,"28 May 2023",2023,1,"Political violence","Violence against civilians",Attack,"Katibat Jenin",,3,"Civilians (Israel)","Settlers (Israel)",7,37,"Civilian targeting",275,"Middle East",Palestine,"West Bank",Jenin,,"Mevo Dotan",32.4167,35.1667,1,"Arutz Sheva; Israeli Defense Forces; Joe Truzman; Long War Journal; Ma'an News Agency; Newpress; Quds News Network; Times of Israel; Twitter","Other-New media","On 28 May 2023, Palestinian militants affiliated with the PIJ's Katibat Jenin opened fire toward the Israeli settlement of Mevo Dotan (Jenin, West Bank), causing damage to a parked car. There were no casualties.",0,,1687819906
PSE34022,"28 May 2023",2023,1,"Political violence",Battles,"Armed clash","Katibat Tulkarm - Quick Response","Katibat Tulkarm; Rioters (Palestine); Refugees/IDPs (Palestine)",3,"Military Forces of Israel (2022-)",,8,38,,275,"Middle East",Palestine,"West Bank",Tulkarm,,"Mukhayyam Tulkarm",32.3184,35.0592,1,"Arab 48; Dunia Al Watan; Long War Journal; Ma'an News Agency; Newpress; Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter","Other-New media","On 28 May 2023, Palestinian militants affiliated with Katibat Tulkarm - Quick Response (Fatah) and Katibat Tulkarm (PIJ) opened fire and threw explosive devices toward Israeli military forces who raided Mukhayyam Tulkarm refugee camp (Tulkarm, West Bank). Also, rioters clashed with soldiers who fired live and rubber bullets, stun grenades, and tear gas canisters at rioters. One Palestinian was injured with a rubber bullet and 5 wanted persons were arrested. There were no casualties among soldiers.",0,,1687819906
ISR14963,"27 May 2023",2023,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)","Black Flag Movement",6,"Police Forces of Israel (2022-)",,1,16,,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Black Flag Movement; Haaretz; Times of Israel; Ynet",Other-National,"On 27 May 2023, over 2,000 protested outside of the president's residence in Jerusalem (Judean Mountains) against the Netanyahu-led coalition's proposed judicial overhaul legislation. Police forces violently confiscated Palestinian flags from anti-occupation protesters. Black Flag Movement activists were present at the protest. Protesters also gathered in front of the prime minister's residence in Jerusalem, where 'minor scuffles' broke out with police. Police forces detained two protesters.",0,"crowd size=over 2,000",1685996361
ISR14964,"27 May 2023",2023,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)","Druze Group (Israel); Lawyers (Israel); LGBTQ+ (Israel)",6,"Police Forces of Israel (2022-)",,1,16,,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,1,"BE106; Globes; Haaretz; Times of Israel; Walla!News; Ynet",National,"On 27 May 2023, about 15,000 protested in Haifa city against the Netanyahu-led coalition's proposed judicial overhaul legislation. A retired Druze IDF major general spoke at the protest, and other activists from the Israeli Druze community took part in the protest. Lawyers and LGBTQ activists also took part in the protest. According to protesters, police forces 'violently assaulted' anti-occupation protesters who were holding signs that were displaying the Palestinian flag after they refused to take them down.",0,"crowd size=about 15,000",1685996361
PSE33996,"27 May 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Palestine)","Civilians (Palestine); Labor Group (Palestine)",5,"Military Forces of Israel (2022-)",,8,58,,275,"Middle East",Palestine,"West Bank",Hebron,,"Bayt Ummar",31.6233,35.1045,1,"Arab 48; Ma'an News Agency; Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter","Other-New media","On 27 May 2023, Palestinian rioters clashed with Israeli soldiers who raided the Asidah area in Bayt Ummar village (Hebron, West Bank). Soldiers fired rubber bullets, stun grenades, and tear gas at rioters. Also, soldiers deliberately fired and injured a civilian with a rubber bullet while working outside his shop.",0,"crowd size=no report",1685996362
PSE33997,"27 May 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Palestine)","Refugees/IDPs (Palestine)",5,"Military Forces of Israel (2022-)",,8,58,,275,"Middle East",Palestine,"West Bank",Hebron,,"Mukhayyam al Arrub",31.623,35.1371,1,"PLO Negotiations Affairs Department",Other,"On 27 May 2023, Palestinian rioters threw stones at Israeli military forces who raided Mukhayyam al Arrub refugee camp (Hebron, West Bank). Soldiers fired stun grenades and tear gas canisters at rioters.",0,"crowd size=no report",1685996362
PSE34002,"27 May 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Israel)","Settlers (Israel)",5,"Civilians (Palestine)","Farmers (Palestine)",7,57,"Civilian targeting",275,"Middle East",Palestine,"West Bank","Ramallah and Al Bireh",,"Al Mughayyir",32.0192,35.3478,2,"PCHR: Palestinian Centre for Human Rights; PLO Negotiations Affairs Department",Other,"On 27 May 2023, a group of Israeli settlers physically assaulted Palestinian shepherds near Al Mughayyir village (Ramallah and Al Bireh, West Bank).",0,"crowd size=no report",1685996362
PSE34047,"27 May 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Palestine)",,5,"Military Forces of Israel (2022-)",,8,58,,275,"Middle East",Palestine,"West Bank","Ramallah and Al Bireh",,"An Nabi Salih",32.0164,35.124,1,"Dunia Al Watan; Ma'an News Agency; Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter","Other-New media","On 27 May 2023, Palestinian rioters clashed with Israeli soldiers who raided al-Jabal area in An Nabi Salih village (Ramallah and Al Bireh, West Bank). Soldiers fired stun grenades and tear gas at rioters toward rioters and houses. Also, soldiers closed the village's gate and a soldier was injured by a stone.",0,"crowd size=no report",1685996362
PSE34048,"27 May 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Palestine)",,5,"Military Forces of Israel (2022-)",,8,58,,275,"Middle East",Palestine,"West Bank","Ramallah and Al Bireh",,Abud,32.0164,35.0683,1,"Dunia Al Watan; Ma'an News Agency; Palestine News and Information Agency; PLO Negotiations Affairs Department",Other-National,"On 27 May 2023, Palestinian rioters clashed with Israeli soldiers positioned at the entrance of Abud village (Ramallah and Al Bireh, West Bank). Soldiers fired stun grenades and tear gas at rioters toward rioters.",0,"crowd size=no report",1685996362
PSE34058,"27 May 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Palestine)",,5,,,0,50,,275,"Middle East",Palestine,"West Bank",Bethlehem,,"Bat Ain",31.6573,35.1033,2,"PLO Negotiations Affairs Department; Quds News Network; Twitter","Other-New media","On 27 May 2023, Palestinian rioters set fire to lands near Bat Ain settlement (Bethlehem, West Bank). Israeli firefighting helicopters arrived at the scene to put down the fire.",0,"crowd size=no report",1685996362
PSE34061,"27 May 2023",2023,1,"Political violence","Violence against civilians",Attack,"Military Forces of Israel (2022-)",,8,"Civilians (Palestine)",,7,78,"Civilian targeting",275,"Middle East",Palestine,"West Bank",Hebron,,Siir,31.585,35.1437,1,"Dunia Al Watan; Palestine News and Information Agency; PLO Negotiations Affairs Department",Other-National,"On 27 May 2023, Israeli military forces physically assaulted a Palestinian youth at the entrance of Siir village (Hebron, West Bank) under the pretext of wearing a t-shirt that had a gun design on it. The Palestinian was injured.",0,,1685996362
PSE34062,"27 May 2023",2023,1,"Strategic developments","Strategic developments","Looting/property destruction","Settlers (Israel)",,3,"Civilians (Palestine)","Farmers (Palestine)",7,37,,275,"Middle East",Palestine,"West Bank",Tubas,,"Al Farsiyah",32.3425,35.5114,2,"Dunia Al Watan; Palestine News and Information Agency; PLO Negotiations Affairs Department",Other-National,"Land seizure: On 27 May 2023, Israeli settlers set up a mobile room, built a shed, and constructed a water supply network in Umm al-Qiba agricultural area near Al Farsiyah (Tubas, West Bank) in an attempt to establish a new outpost.",0,,1685996362
PSE33976,"26 May 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Palestine)",,5,"Military Forces of Israel (2022-)",,8,58,,275,"Middle East",Palestine,"West Bank",Jenin,,Qabatiyah,32.4104,35.2809,1,"Dunia Al Watan; Palestine News and Information Agency; Quds News Network; Twitter","New media-National","On 26 May 2023, Palestinian rioters clashed with Israeli military forces who carried out arrest operations in Qabatiyah town (Jenin, West Bank). Soldiers fired live and rubber bullets, stun grenades, and tear gas canisters. One Palestinian was injured in the head by shrapnel. Also, a wanted person was arrested.",0,"crowd size=no report",1685397266
PSE33977,"26 May 2023",2023,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Palestine)","Rioters (Palestine); Refugees/IDPs (Palestine)",3,"Military Forces of Israel (2022-)",,8,38,,275,"Middle East",Palestine,"West Bank",Nablus,,Balata,32.2121,35.2856,1,"Dunia Al Watan; Ma'an News Agency; Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter","Other-New media","On 26 May 2023, unidentified Palestinian militants opened fire at soldiers who carried out arrest operations in the Balata refugee camp (Nablus, West Bank). Also, rioters clashed with the soldiers. A wanted person was arrested.",0,,1685397266
PSE33979,"26 May 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Israel)","Settlers (Israel); Military Forces of Israel (2022-)",5,"Civilians (Palestine)","Farmers (Palestine); Rioters (Palestine)",7,57,"Civilian targeting",275,"Middle East",Palestine,"West Bank","Ramallah and Al Bireh",,"Turmus Ayya",32.0354,35.2856,2,"Arab 48; Haaretz; Ma'an News Agency; Palestine News and Information Agency; Quds News Network; Times of Israel; Twitter","New media-National","On 26 May 2023, a group of Israeli settlers from Adei Ad beat and injured 4 Palestinian farmers and set fire to 5 vehicles and 270 haystacks in Al Seder area between Al Mughayyir and Turmus Ayya villages (Ramallah and Al Bireh, West Bank). Meanwhile, Palestinian rioters clashed with soldiers who arrived at the scene to protect settlers. Soldiers fired live bullets and injured a Palestinian in the head.",0,"crowd size=no report",1685397266
